System,Setting,Bucket,Theme,Tweet,anno_1,anno_2,Agree,tiebreak_1,tiebreak_2,,,,,,,,
Fang,Sync,75-100,indigenous activism,"📣 This week is a busy one! We have two live upcoming events, and we want you to join us! 

🌎 First, we have our Beyond #NoDAPLE: Women of the Movement conversation between Rep. Ruth Buffalo (Mandan, Hidatsa, and Arikara Nation), Tara Houska (Couchiching First Nation), Tokata (Future) Iron Eyes (Standing Rock Sioux Tribe), and Fawn Wasin Zi (Standing Rock Sioux Tribe). As activists, advocates, politicians, and teachers, these Women of the Movement will discuss their leadership, activism, current roles, and future plans. 

⌚️Thursday, May 20TH, 2 PM PDT: https://fb.me/e/RXMLppau

🔥Then on Friday our General Manager, Joseph McNeil Jr., will join Jane Fonda, Colette Pichone Battle, and Tim Donaghy for Fire Drill Fridays where they will discuss the ways in which fossil fuel companies harm BIPOC communities, and how Biden and Congress can take historic action to end fossil fuel racism.

⌚️Friday, May 21st, 11 am PDT: https://fb.me/e/2aEUDX5wk. ",1,1,TRUE,,,,,,,,,,
Fang,Sync,75-100,pro oil and natural gas,"It’s not always easy to do the right thing, but Senator Tartaglione stood up to the fossil fuel industry and voted to support clean energy and clean air in Pennsylvania. Help thank Senator Tartaglione by adding your name here.

The Regional Greenhouse Gas Initiative (RGGI) is Pennsylvania’s best shot to cut power plant pollution and grow a clean energy future.

Senator Tartaglione put Pennsylvania first. She stood up to the dirty fossil fuel industry and voted to support Pennsylvania's entry into RGGI. Senator Tartaglione chose to defend our state’s future and invest in Pennsylvania families. Add your name here to say thank you to Senator Tartaglione, and urge them to hold the line!",0,1,FALSE,0,,,,,,,,,
Fang,Sync,75-100,TPUSA,"TPUSA LIVE is the unfiltered, grassroots alternative to mainstream media. Watch daily shows, live in-studio content from TPUSA HQ and weekly shows covering politics, pop-culture, sports and everything in-between. Tune in every weekday starting at 5 PM ET / 2 PM PT.

Check out today’s show! 

Human Events Daily host Jack Posobiec discusses the marine who saved a baby in Kabul & more!

The TPUSA LIVE team will feature host, Jon Root, and special guests Alex Clark, Sara Gonzales, Taylor Winston, & Liz Willis to talk about the anniversary of Route 91, AmericaFest & more!

The Spillover host, Alex Clark, sits down with Midsi Sanchez, who survived a kidnapping when she was just 8 years old. 

We will wrap up the show with POPlitics with Alex Clark as she dives into the docuseries LulaRich, how the left is ruining cartoons & My Little Pony!",1,1,TRUE,,,,,,,,,,
Fang,Sync,75-100,conservative school board,"“The Math Never Lies”
I think Kevin Price needs a refresher math course, along with a ethics and basic manners touch-up. 

A supporter sent in Kevin’s latest rant about our page, so I’ll answer why Poor angry Kevin is misinformed.

Our numbers are indisputable, the facts come from the school boards' own numbers!

Easy math!

Let me explain how the numbers work so that even Kevin Price can understand the math.

Fact; At the February 25th BSLSD Board of Education meeting, Cozad stated the school district has implemented an annual cut in the budget of $4,981,000.*

Fact; On the 5-Year Forecast for Fiscal Year 2021 the Total Annual Revenue is $29,307,000.

Fact; On the 5-Year Forecast for Fiscal Year 2015 the Total Annual Revenue is $24,419,259.

Fact: The Math That Never Lies; $29,307,000 (FY 2021 Annual Revenue) - $24,419,259 (FY 2015 Annual Revenue) = $4,887,741(increase in annual revenue in 6 years from 2015 to 2021) + $4,981,000 (budget cuts added to the annual increase from 2015 to 2021) = $9,868,741 = $1,644,790.16 x 6 = $9,868,741 (That equates to an average annual budget increase of $1,644,790.16 every year for 6 years from 2015 to 2021).

The VOTE YES will explain this away by calling it an accumulative reduction. When in reality it’s $4,981,000 that is not coming out of a budget that operates on an annual basis any longer.

*Side note, at different BOE meetings Cozad is using his own math stating the reductions, are over $4.8 million when in reality they are over $4.9 million in reductions. An error in his math.

If you don’t think because they have a bias protecting their salary and benefits toward the passage of this levy with their biased presentation that influences uninformed and unsuspecting voters, then you’re not paying attention!

* = $500,000 (Summer 2018 budget reduction) + $813,000 (June 2019 Phase 1 budget reduction) + $168,000 (Summer 2019 budget reduction) + $1,000,000 (November 2019 Phase 2 budget reduction) +  $2,5000,000 (2020 budget reduction Phase 3 & 4) = $4,981,000.

We stand by the TRUTH, FACTS, EVIDENCE of our math! 
MATH NEVER LIES, unlike this school board member.

Come November it will be time to end Kevin’s short-lived “power trip” of talking down to the Taxpayers of our community.

NO MEANS NO!",1,1,TRUE,,,,,,,,,,
LACA,Async,0-25,AdvocateForGreenEnergy,"Voting has started in California's recall election with potentially serious consequences to the minimum wage, climate change and housing policies for our families. We need you to help us defend our state and family by voting NO to the recall. Visit www.sos.ca.gov/elections for more election info. #KeepGoingCalifornia.",0,1,FALSE,0,,,,,,,,,
LACA,Async,0-25,AdvocateForGreenEnergy,"Not only does natural gas heat our homes and power kitchens in our favorite restaurants, it’s also driving CO2 emissions down across the country, improving air quality and helping fight climate change. Learn more about how natural gas impacts your daily life: https://www.cred.org/natural-gas-oil-uses/.",1,0,FALSE,0,,,,,,,,,
LACA,Async,0-25,ClimateActionDonation,"The future of our community, our jobs, our environment, and more depend on the future of Line 5. Find out how and join us. Sign the petition - https://actionnetwork.org/petitions/enbridge-line-5?source=TRCSocial.",0,1,FALSE,1,,,,,,,,,
LACA,Async,0-25,ClimateActionDonation,"DEADLINE THIS WEEK. President Biden decides the fate of the Dakota Access Pipeline through a key court hearing on April 9 -- so we have to act fast. 

Tell President Biden: DAPL needlessly endangers the Standing Rock Sioux Tribe, our waterways, and climate, and it must be shut down immediately: http://sc.org/2OpNlcL. ",0,0,TRUE,,,,,,,,,,
LACA,Async,0-25,AntiWoke,"TLC Live! With Lt. Gov. Dan Patrick, State Rep-Elect John Lujan, and State Rep Candidate Mano DeAyala

Lt. Gov. Dan Patrick joins Orlando and Andrea to speak about the recently concluded sessions of the Texas legislature. While presiding over the Texas Senate, Lt. Gov. Patrick has focused on strategies to keep Texas families and communities safe and the state economy strong. John Lujan, who just won his election for state representative in District 118 with heavy support from TLC PAC, also joins us, as does Mano DeAyala, a candidate for state representative in District 133.

Dan Patrick
John Lujan for State Rep 118
https://www.manoforstaterep.com

Watch TLC Live! On Facebook (https://www.facebook.com/TLCforTexas) or on YouTube (https://www.youtube.com/channel/UCTi1LGIYZDNRyEL08eYm90Q), and Comment Live on Facebook Every Wednesday at 11 AM!",0,0,TRUE,,,,,,,,,,
LACA,Async,0-25,AntiWoke,"🚲  Check out McGuire Auto Parts of member area White River Electric Association and how they are using an electric bike for their local delivery service! #eBike #BeneficialElectrification  #ElectrifyandSave  #EnergyEfficiency 

🔋 Learn more about the benefits to eBikes here: https://tristate.coop/7-great-benefits-electric-bikes. ",0,0,TRUE,,,,,,,,,,
LACA,Async,0-25,DemocratOutreach,"TPUSA LIVE is the unfiltered, grassroots alternative to mainstream media. Watch daily shows, live in-studio content from TPUSA HQ and weekly shows covering politics, pop-culture, sports and everything in-between. Tune in every weekday starting at 5 PM ET / 2 PM PT.

Check out today’s show! 

Human Events Daily host Jack Posobiec discusses the supply chain disaster, Joe Rogan confronting CNN & more!

The TPUSA LIVE team is joined by host, Jon Root, and special guests Jonathan Koeppel, Morgan Zegers, and Isabel Brown who will talk about immigration, TPUSA's schoolboard watchlist, play 'Law or Nah' & more!

Real America host Graham Allen covers leftists deciding to have a ""sex strike"" and watch Benny on the Block with Benny Johnson as he talks about human trafficking at the border. 

We will wrap up the show with POPlitics with Alex Clark as she dives into country music being dead, news at Bravo, a pop culture rewind, and more!",0,0,TRUE,,,,,,,,,,
LACA,Async,0-25,DemocratOutreach,"Attention Oahu customers: The City and County of Honolulu’s Rental & Utility Relief Program will be open for applications for a second round beginning Monday, May 3, 2021 at 2 p.m. 

For qualified households, the rent and utility program pays:
- Up to $2,500 a month in rent and utility arrears going back to March 2020.
- Up to $2,000 for future rent payments.
- Up to $500 a month for future electric, water and sewer, and gas bills.
- For future payments, a household must requalify every three months and funds must be available. A household will need income and tax documents to requalify. 
- Total length of rent and utility help is 12 months per household.

For more information and how to apply, visit: oneoahu.org/renthelp.",0,0,TRUE,,,,,,,,,,
