ID,System,Setting,Bucket,Theme,Tweet,Anno1,Anno2,Anno3
661,LACA,Async,0-25,VaccineSymptomReport,Am I sick because of my covid vaccine yesterday or because of the food I ate last night,1,1,
662,LACA,Async,0-25,VaccineRefusal,"NBC News: Trump administration awarded a firm $1.3 billion to make Covid vaccine syringes. Where are the syringes?.
https://t.co/zyMmaABS4h

via @GoogleNews",0,0,
663,,,,,,,,
765,,,,,,,,
766,LACA,Async,75-100,vax_reduces_fatality,"@b_akumbi @NathanMackBrown @Phoenixwmn @JoeBiden The Pfizer Vaccine helps prevent you from contracting Covid-19 (the most life threatening virus in over a century), the vaccine keeps you from getting so sick you need hospitalization (and good luck finding an available bed) &amp; it keeps you from selfishly giving someone else Covid",1,1,
767,LACA,Async,75-100,GotVaccinated,"@jenkatesdc Jen - do you know if any status mentioned at #ACIP of AstraZeneca enrollment of 6-11 yr olds in UK? They indicated last week they were going to do that w US later.

https://t.co/3tNa13plkY",0,0,
768,LACA,Async,75-100,Providing_resources_to_those_who_are_not_involved_in_the_covid_debate,@_RungeKutta @HumphreyPT Here’s some info https://t.co/HaDio7uLOn,1,1,
769,LACA,Async,75-100,VaccineRefusal,"This is a toughhhhh time for proponents of free speech. 
Because yes to free speech but not to saying shit that kills ppl. 
#covid #literacy #extremism #violence #vaccine",0,1,0
770,LACA,Async,75-100,AntiDemocrat,"And unlike what a certain TV news organization said, the Marco Island chiefs have not been suspended *yet*. That’s why it says “to be suspended” on @ndn’s headline. They may very well appear to work tomorrow morning.

MORE here: https://t.co/RM3B2Lp7CM",0,0,
771,LACA,Async,75-100,Experiences_of_vaccine_side_effects,"Of course I’m sick the 1 night I plan a date with my husband. The crappiest part, it feels like the side effects of the covid vaccine. 😣😣

Let’s hope it’s just a normal virus. 🤞🏻🙏🏻",1,1,
772,LACA,Async,75-100,news_about_vax,"May 19 all restrictions lifted on Restaurants, Gyms, Museums, Theaters, Broadway, Retail, Shops, and Offices, with social distancing maintained. Food and beverage curfew lifted as well. Residential gatherings increased to 50. Subway resumes 24/7 service.

https://t.co/keNU2fZLEc",1,1,
773,LACA,Async,75-100,AdvocateForVaccine,"""Shifting our country’s mindset from individual exceptionalism to a communal one will be difficult; transparency and reporting efforts will be necessary to hold ourselves accountable."" ....boom! 
https://t.co/7DNh9Ge82c",1,1,
774,LACA,Async,75-100,vax_appointment_availability,"@TristanReed_ Has it? In some areas, you can get the third shot now. Example, https://t.co/kY4JrbZsUj https://t.co/YqiX07hv26",1,1,
775,LACA,Async,75-100,Receiving_second_vaccine_dose,not a fellow coworker believing that getting the covid vaccine will rewrite your dna and destroy placentask,0,0,
776,LACA,Async,75-100,AntiRepublican,"https://t.co/cQnoH7bZfE

Isn't capitalism great?",0,1,0
777,LACA,Async,75-100,negative_discourse_around_politicians,"@dcexaminer Insanity. Why aren't people rising up in protest against Biden's obscene illegal open border? Whaddawegoingtodo?  Sit on our thumbs while a million illegals are deposited in American cities, towns? Many Covid-infected while Biden issues vaccine, mask mandates for legal residents?",1,1,
778,LACA,Async,75-100,vax_reduces_fatality,"@AfghaniVVhite93 @Mijitalisa @TravisAllen02 Or did someone she doesn’t even know contract COVID and die?!?

Mask up! 😷

I wear a mask because there’s still no vaccine for rampant stupidity.",0,0,
779,LACA,Async,75-100,Receiving_first_dose_of_covid_vaccine,The fact I have to be worried if I will be turned away and deemed unworthy of the Covid Vaccine but they let you make an appointment🤚🏻,0,0,
780,LACA,Async,75-100,BlameFauci,"@FoxNews Maybe if you had tweeted this every day we wouldn't be worrying about masking up again.
https://t.co/u4sKWKhSV8",0,0,
781,LACA,Async,75-100,VaccineSymptomReport,"Total vaccination doses given globally so far:
175,561,807
from 93 locations - data from the Covid-19 vaccine tracker: the global race to vaccinate https://t.co/2vzSDgN7gK via @FinancialTimes",0,0,
782,LACA,Async,75-100,VaccineEfficacyDenial,"Amazon’s offering to help Biden’s vaccine push. There may be a reason why.
 https://t.co/XafC2yq3ie via @politico",0,0,
783,LACA,Async,75-100,Praising_Government_Leadership,"Dear #government, 
the covid vaccine is free, which is cool. Can we make cancer treatment, mental health care and other medical stuff free too?",1,1,
784,LACA,Async,75-100,Skepticism_over_the_covid_vaccine,"Wonder wat DMX thought about the Covid Vaccine?? 🤔 Oh? He might have died from it?? Well, that's interesting 🧐",1,1,
785,LACA,Async,75-100,vax_reduces_fatality,"Melbourne lockdown - Victoria in Australia enters fourth #covid lockdown to curb outbreak; mask wearing mandatory, schools closed, places of #worship &amp; all non-essential venues ( #church ?) to be shut with less than 10% vaccine in #Australia  https://t.co/o8V2pcuMTq",0,0,
786,LACA,Async,75-100,AdvocateForVaccine,The sexiest words ever spoken = “I have my Covid vaccine” https://t.co/MvuPL0Fqj2,1,1,
787,LACA,Async,75-100,Skepticism_over_the_covid_vaccine,"Im a liberal. I hate trump
 I wanted Bernie for president. 
But I'm unvaccinated because Im already unhealthy and if I get sick from the vaccine I'm dead. If I get sick from covid I'm dead. I'm not gonna willingly inject a foreign substances into my body without knowing more",1,1,
788,LACA,Async,75-100,AdvocateForVaccine,"7/  99.99% !!! For Christ sakes. Get your vaccine!!! 

https://t.co/6ar4aKWQye",1,1,
789,LACA,Async,75-100,Praising_Government_Leadership,I got my covid vaccine during my lunch break and of course all my kids wanna hit that ONE spot in all my afternoon sessions🤦🏻‍♀️,0,0,
790,LACA,Async,75-100,VaccineEfficacyDenial,Federal judge upholds Indiana University's COVID-19 vaccine requirement https://t.co/xgNi0V80Em,0,0,
791,LACA,Async,75-100,Information_about_covid_vaccine_availability_and_appointments,It amazes me how the #Republican #SoundMachine  makes #mask a #freedom rather than #publichealth issue. By doing this thean #accessory to most of the #Covid deaths. #India situation is #tragic . #vaccine will help but population overwhelms the amount of vaccine they can get https://t.co/By4GMeJ0oA,0,0,
792,LACA,Async,75-100,vax_is_ineffective_or_harmful,So finally the #Healthcare Industry has found an Apple equivalent business model of selling upgrades. Soon we will be asked to keep ourselves plugged in for updates #OnLighterNote #Covid19Vaccine https://t.co/prGWrUzpWt,0,1,1
793,LACA,Async,75-100,negative_discourse_around_politicians,"@FoxNews Maybe if you had tweeted this every day we wouldn't be worrying about masking up again.
https://t.co/u4sKWKhSV8",1,0,0
794,LACA,Async,75-100,Experiences_of_vaccine_side_effects,@gaijingirl2004 The risk for me for long term impacts of Covid was far greater than the potential risk of long term impacts of the vaccine Basically the odds game for serious consequences from the potential of getting the virus her father higher than potential long term effects from the vaccine.,0,0,
795,LACA,Async,75-100,Saying_that_you_can_still_get_covid_if_you_have_the_vaccine,"I got placed on a list this rising during my school meeting. It was the list of staff that have NOT registered for the free COVID vaccine 💉 from CHOP. 

I will not be participating in this lab experiment, respectively.",0,0,
796,LACA,Async,75-100,anti_vax,"@SCUBA2024 Mike, it's just to prolong this BIG LIE that @JoeBiden and many other's are hiding!  Just look at what there own Chinese allies said at the @WHO!!
https://t.co/V4UqIUAAS3",1,1,
797,LACA,Async,75-100,side_effects_of_vaccine,@Linda280Inspire I have a client who is dealing with something called GBS or CBS and according to medical staff it’s an after effect from having covid or the vaccine. It’s an infection that just pops up and he can barely walk now. I spent a nice bit of time today removing energy from him horrible,1,1,
798,LACA,Async,75-100,WhereToGetVaccine,options.” “The COVID-19 Vaccine Interest Notification List is not only where people receive alerts when they are eligible for vaccination but it’s also used by State-run vaccination sites to contact eligible Rhode Islanders if they have any unused,1,1,
799,LACA,Async,75-100,Receiving_first_dose_of_covid_vaccine,"Jessica Borusky is an art instructor at the University of North Florida.
Today she was able to get the COVID-19 vaccine at the federal location in Jacksonville. @WJXT https://t.co/M6YOhoJj9a",1,1,
800,LACA,Async,75-100,Experiences_of_vaccine_side_effects,"Of course I’m sick the 1 night I plan a date with my husband. The crappiest part, it feels like the side effects of the covid vaccine. 😣😣

Let’s hope it’s just a normal virus. 🤞🏻🙏🏻",1,0,0
801,LACA,Async,75-100,received_vax,"@ericmbudd @BlackGirlTris You may have more luck with Walgreens now, though. According to this story, they’re now willing to shift appointments, which they weren’t when I called. I guess the question is what kind of availability there is. https://t.co/tPt3AXfUae",0,1,0
802,LACA,Async,75-100,Encouraging_getting_the_vaccine,Science has confirmed that period cramps are way worse than Covid vaccine side effects.,0,1,1
803,LACA,Async,75-100,VaccineSymptomReport,Gud murning! Just woke up becuz my arm still hurts from the covid vaccine 😪,1,1,
804,LACA,Async,75-100,anti_vax,Which one will I get first: COVID-19 vaccine or RTX 3080? https://t.co/TNwnMiNSzh,0,0,
805,LACA,Async,75-100,vax_reduces_fatality,@dermiepie we're at way over a million a day the last couple days so seems pretty easy actually https://t.co/7FAfSImbpI https://t.co/lQszD6dJ43,0,0,
806,LACA,Async,75-100,vax_is_ineffective_or_harmful,@ThereGoesTonio there's literally no long term research for any COVID vaccine at all. but studies did note that if u took moderna when it first came out a second outbreak is more likely and plausible,1,1,
807,LACA,Async,75-100,VaccineSymptomReport,my forms for the covid-19 vaccine spell Johnson &amp; Johnson as “Janssen” bc thats how Viet ppl pronounce it https://t.co/SGBQQoUvLz,0,0,
808,LACA,Async,75-100,encourage_getting_vax,"When they offer, take it and be thankful

https://t.co/6EXMcYcSh5",1,1,
809,LACA,Async,75-100,Skepticism_over_the_covid_vaccine,"Facebook Subpoenaed by DC Over COVID-19 Vaccine Misinformation in Drive to Overcome 'Jab Hesitancy'

https://t.co/449VX9luzf",1,0,0
810,LACA,Async,75-100,received_vax,@SpeakerPelosi @IsraeliPM Are the Israel going to help vaccine the Palestine’s from COVID-19? It’s the Jesus Christ thing to do,0,0,
811,LACA,Async,75-100,GotVaccinated,"@ryanstruyk @ErikaAbrahamss2 @ryanstruyk Why  COVID-19 vaccine?
Get Vaccinated
Authorized COVID-19 vaccines can help protect you from COVID-19.
You should get a vaccine when it is available to you.Once you are fully vaccinated, you can start doing  things that you had stopped doing because of the pandemic",0,0,
812,LACA,Async,75-100,VaccineEfficacyDenial,@CoachBon The sample size is the whole world. Over 1 billion have been vaccinated or had covid already. That there is not one case of a reinfected or vaccine infected person documented to have spread Covid asymptomatically is enough to prove life shouldn’t be edited for that possibility,0,0,
813,LACA,Async,75-100,vax_appointment_availability,Just last week people were talking down on a football player not wanting to get the vaccine. Now a coach who has the vaccine...got covid. It's very quiet from the NFL now...,0,0,
814,LACA,Async,75-100,vax_reduces_fatality,"Whitmer asks for more COVID-19 vaccine, wants high schools and sports to go remote https://t.co/Sy3kkT8BBf",0,0,
815,LACA,Async,75-100,Criticising_The_President,So a fun thing happening rn is that I’m 8 months out from my vaccine and I’m pretty sure i caught Covid at work this week,0,0,
816,,,,,,,,
817,LACA,Sync,0-25,CovidConservative,"My mom has severe rheumatoid arthritis. She is already taking Embrell, which lowers her immune system. They want her to take another immunosuppressive medication plus the Covid vaccine. From daughter to mother, it's a NO!!!",0,1,0
818,LACA,Sync,0-25,CovidConservative,"@POTUS Dear President Biden, you have a big job ahead. Here is my list: COVID vaccine distribution, filibuster, expand th court, DC a state. They have no representation. I wish you every success. I'm just a little old lady. I pray for you everyday🇺🇸🗽",,0,0
819,LACA,Sync,0-25,CovidDebunking,"@JasonPuckettTV Hi, Jason. We watch you on our WCNC Charlotte TEGNA station. Just curious: Do employers have a right to require that all their employees receive a COVID-19 vaccine before returning to work in the office?",,0,0
820,LACA,Sync,0-25,CovidDebunking,Keeping seeing sentiments like this that just don’t seem to go along with actual facts  https://t.co/2c2rawCZ8f https://t.co/wGcAtkzGGF,,1,1
821,LACA,Sync,0-25,CovidLiberal,"@fawadchaudhry Hey @asmashirazi what do you like about this pathetic tweet ? 
Instead of making these  PTI jokers accountable you are ""liking"" their insulting tweet against opposition leadership?
What a losers you media Big shots 🤮 are. Ask them about short supplies of covid-19 vaccine in Pak",0,1,0
822,LACA,Sync,0-25,CovidLiberal,"And a year ago, COVID was still very much going and people understood the context of restrictions and PA didn’t have the strict enforcement like CA and NY so 52% of us were pretty on board. 

But the winter lockdown and vaccine rollout, that was when it got old.",0,1,0
823,LACA,Sync,0-25,GetAVaccine,"Tuscaloosa News: Maddox proposes COVID-19 worker bonuses, vaccine incentive payments

https://t.co/wpMtcl7rmq",1,1,0
824,LACA,Sync,0-25,GetAVaccine,The lack of infrastructure for developing and distribution of the Covid vaccine and the deregulation of basic public services in Texas are examples of how laws are passed intended to cut corners for the sake of saving a buck but in the end costs lives.,,0,0
